Log file open, 01/20/23 14:11:16
[2023.01.20-13.11.18:470][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2023.01.20-13.11.18:470][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2023.01.20-13.11.18:470][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [C:/Unity Projects/Projet TU/Labyrinthe/Saved/Config/WindowsEditor/Editor.ini]
[2023.01.20-13.11.18:470][  0]LogInit: Computer: PC-DE-MAXOU
[2023.01.20-13.11.18:470][  0]LogInit: User: asus
[2023.01.20-13.11.18:470][  0]LogInit: CPU Page size=4096, Cores=4
[2023.01.20-13.11.18:470][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.01.20-13.11.18:470][  0]LogMemory: Memory total: Physical=7.8GB (8GB approx)
[2023.01.20-13.11.18:470][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.01.20-13.11.18:470][  0]LogMemory: Process Physical Memory: 274.55 MB used, 282.43 MB peak
[2023.01.20-13.11.18:470][  0]LogMemory: Process Virtual Memory: 241.61 MB used, 241.61 MB peak
[2023.01.20-13.11.18:470][  0]LogMemory: Physical Memory: 6470.11 MB used,  1558.94 MB free, 8029.05 MB total
[2023.01.20-13.11.18:470][  0]LogMemory: Virtual Memory: 16704.36 MB used,  3612.70 MB free, 20317.05 MB total
[2023.01.20-13.11.18:470][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.01.20-13.11.18:487][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.01.20-13.11.18:521][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.01.20-13.11.18:523][  0]LogInit: Using OS detected language (fr-FR).
[2023.01.20-13.11.18:523][  0]LogInit: Using OS detected locale (fr-FR).
[2023.01.20-13.11.18:573][  0]LogTextLocalizationManager: No specific localization for 'fr-FR' exists, so 'fr' will be used for the language.
[2023.01.20-13.11.18:583][  0]LogInit: Setting process to per monitor DPI aware
[2023.01.20-13.11.18:620][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.01.20-13.11.18:620][  0]LogWindowsTextInputMethodSystem:   - Français (France) - (Keyboard).
[2023.01.20-13.11.18:620][  0]LogWindowsTextInputMethodSystem:   - Anglais (Royaume-Uni) - (Keyboard).
[2023.01.20-13.11.18:620][  0]LogWindowsTextInputMethodSystem:   - Anglais (États-Unis) - (Keyboard).
[2023.01.20-13.11.18:620][  0]LogWindowsTextInputMethodSystem: Activated input method: Français (France) - (Keyboard).
[2023.01.20-13.11.18:680][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.01.20-13.11.18:680][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.01.20-13.11.19:307][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.01.20-13.11.19:309][  0]LogWindows: Attached monitors:
[2023.01.20-13.11.19:310][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1040), device: '\\.\DISPLAY1' [PRIMARY]
[2023.01.20-13.11.19:310][  0]LogWindows: Found 1 attached monitors.
[2023.01.20-13.11.19:310][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.01.20-13.11.19:312][  0]LogRHI: RHI Adapter Info:
[2023.01.20-13.11.19:313][  0]LogRHI:             Name: NVIDIA GeForce GTX 1050
[2023.01.20-13.11.19:313][  0]LogRHI:   Driver Version: 528.02 (internal:31.0.15.2802, unified:528.02)
[2023.01.20-13.11.19:313][  0]LogRHI:      Driver Date: 12-22-2022
[2023.01.20-13.11.19:313][  0]LogD3D12RHI:     GPU DeviceId: 0x1c91 (for the marketing name, search the web for "GPU Device Id")
[2023.01.20-13.11.19:314][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.01.20-13.11.19:328][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.01.20-13.11.19:329][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.01.20-13.11.19:519][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.01.20-13.11.19:520][  0]LogD3D12RHI: Bindless resources are supported
[2023.01.20-13.11.19:520][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.01.20-13.11.19:520][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.01.20-13.11.19:520][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.01.20-13.11.19:520][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.01.20-13.11.19:638][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.01.20-13.11.19:639][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.01.20-13.11.19:640][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.01.20-13.11.19:685][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.01.20-13.11.19:685][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.01.20-13.11.19:687][  0]LogRHI: Texture pool is 234 MB (70% of 335 MB)
[2023.01.20-13.11.19:687][  0]LogD3D12RHI: Async texture creation enabled
[2023.01.20-13.11.19:687][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.20-13.11.19:793][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Unity Projects/Projet TU/Labyrinthe/Labyrinthe.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Unity Projects/Projet TU/Labyrinthe/Intermediate/TurnkeyReport_0.log" -log="C:/Unity Projects/Projet TU/Labyrinthe/Intermediate/TurnkeyLog_0.log" -project="C:/Unity Projects/Projet TU/Labyrinthe/Labyrinthe.uproject"  -platform=all'
[2023.01.20-13.11.19:794][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Unreal Engine/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Unity Projects/Projet TU/Labyrinthe/Labyrinthe.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Unity Projects/Projet TU/Labyrinthe/Intermediate/TurnkeyReport_0.log" -log="C:/Unity Projects/Projet TU/Labyrinthe/Intermediate/TurnkeyLog_0.log" -project="C:/Unity Projects/Projet TU/Labyrinthe/Labyrinthe.uproject"  -platform=all" ]
[2023.01.20-13.11.19:932][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.20-13.11.19:932][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.20-13.11.19:932][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.20-13.11.19:932][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.20-13.11.19:932][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.20-13.11.19:932][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.20-13.11.19:932][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.20-13.11.19:935][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.20-13.11.19:938][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.20-13.11.19:943][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.20-13.11.19:947][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.20-13.11.19:965][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.20-13.11.20:053][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.20-13.11.20:053][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.20-13.11.20:065][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.20-13.11.20:065][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.20-13.11.20:073][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.20-13.11.20:073][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.20-13.11.20:073][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.20-13.11.20:073][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.20-13.11.20:078][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.20-13.11.20:078][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.20-13.11.20:078][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.20-13.11.20:082][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.20-13.11.20:082][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.20-13.11.20:093][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.20-13.11.20:093][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.20-13.11.20:093][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.20-13.11.20:093][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.20-13.11.20:093][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.20-13.11.20:094][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.20-13.11.20:099][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.20-13.11.20:099][  0]LogTargetPlatformManager:   ADPCM
[2023.01.20-13.11.20:099][  0]LogTargetPlatformManager:   PCM
[2023.01.20-13.11.20:104][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.20-13.11.20:104][  0]LogTargetPlatformManager:   BINKA
[2023.01.20-13.11.20:117][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.20-13.11.20:118][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.20-13.11.20:118][  0]LogTargetPlatformManager:   OGG
[2023.01.20-13.11.20:126][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.20-13.11.20:126][  0]LogTargetPlatformManager:   OPUS
[2023.01.20-13.11.20:337][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.20-13.11.20:350][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.20-13.11.20:369][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.20-13.11.20:369][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.20-13.11.20:369][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.20-13.11.20:369][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.20-13.11.20:369][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.20-13.11.20:369][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.20-13.11.20:369][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.20-13.11.20:370][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.20-13.11.20:379][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Unity Projects/Projet TU/Labyrinthe/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.20-13.11.20:379][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.20-13.11.20:379][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Unity Projects/Projet TU/Labyrinthe/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.20-13.11.20:379][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.20-13.11.20:419][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.20-13.11.20:419][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.20-13.11.20:419][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.20-13.11.20:436][  0]LogDerivedDataCache: Speed tests for C:/Users/asus/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.02 seconds
[2023.01.20-13.11.20:436][  0]LogDerivedDataCache: Display: Performance to C:/Users/asus/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.14ms. RandomReadSpeed=123.84MBs, RandomWriteSpeed=120.14MBs. Assigned SpeedClass 'Local'
[2023.01.20-13.11.20:437][  0]LogDerivedDataCache: Using Local data cache path C:/Users/asus/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.20-13.11.20:437][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.20-13.11.20:437][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.20-13.11.20:439][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.20-13.11.20:439][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.20-13.11.20:442][  0]LogShaderCompilers: Guid format shader working directory is -8 characters bigger than the processId version (../../../../../../Unity Projects/Projet TU/Labyrinthe/Intermediate/Shaders/WorkingDirectory/8008/).
[2023.01.20-13.11.20:442][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/asus/AppData/Local/Temp/UnrealShaderWorkingDir/27CCE7B54C1C98794D74DBB759421F8E/'.
[2023.01.20-13.11.20:442][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.20-13.11.20:442][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.01.20-13.11.21:526][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.20-13.11.22:051][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Unity Projects/Projet TU/Labyrinthe/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.20-13.11.22:052][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../../Unity Projects/Projet TU/Labyrinthe/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.20-13.11.22:052][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../../Unity Projects/Projet TU/Labyrinthe/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.20-13.11.22:655][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.20-13.11.22:655][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.20-13.11.22:655][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.20-13.11.22:655][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.20-13.11.22:655][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: ---
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: ---
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.20-13.11.22:656][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.20-13.11.22:883][  0]LogSlate: Using FreeType 2.10.0
[2023.01.20-13.11.22:886][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.20-13.11.22:954][  0]LogAssetRegistry: FAssetRegistry took 0.0142 seconds to start up
[2023.01.20-13.11.22:965][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.20-13.11.23:334][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.20-13.11.24:043][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC1200][00000946108AD800 52] GlobalDefaults, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC2800][0000094611600000 52] Windows, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC2A00][0000094611602800 52] WindowsEditor, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC2400][0000094609D10000 52] WindowsServer, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC1A00][00000946135DC800 52] WindowsClient, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC1E00][0000094610A12800 52] IOS, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC1800][0000094611605000 52] iPadAir2, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC3200][0000094618FF0000 52] IPadPro, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC3400][0000094618FF2800 52] iPadAir3, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC1C00][0000094618FF7800 52] iPadAir4, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC0C00][0000094618FFA000 52] iPadAir5, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC3E00][0000094618FFC800 52] iPadMini4, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC1000][0000094610A17800 52] iPadMini5, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC0000][0000094618FF5000 52] iPadMini6, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC5000][0000094618F75000 52] iPhone6S, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC5200][0000094618F72800 52] iPhone7, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC5400][0000094618F70000 52] iPodTouch7, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC3000][0000094618F7A000 52] iPhone6SPlus, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC4000][0000094618F7C800 52] iPhone7Plus, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC3600][0000094613A7C800 52] iPhoneSE, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC2600][0000094618FD0000 52] iPhone8, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC3A00][0000094618FD5000 52] iPhone8Plus, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC4A00][0000094618FD7800 52] iPhoneX, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC0600][0000094618FDA000 52] iPhoneXS, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC5C00][0000094618FDC800 52] iPhoneXSMax, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC4200][0000094618F77800 52] iPhoneXR, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC0E00][0000094618FE0000 52] iPhone11, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC2C00][0000094618FE5000 52] iPhone11Pro, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC0800][0000094618FE7800 52] iPhone11ProMax, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC1600][0000094618FEA000 52] iPhoneSE2, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC2E00][0000094618FEC800 52] iPhone12Mini, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC3C00][0000094618FD2800 52] iPhone12, 
[2023.01.20-13.11.24:043][  0]LogDeviceProfileManager: 	[0000094618FC5E00][0000094619190000 52] iPhone12Pro, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC3800][0000094619195000 52] iPhone12ProMax, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC5A00][0000094619197800 52] iPhone13Mini, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC5800][000009461919A000 52] iPhone13, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC4E00][000009461919C800 52] iPhone13Pro, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC4600][0000094618FE2800 52] iPhone13ProMax, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC6000][00000946191A0000 52] iPhoneSE3, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC0A00][00000946191A5000 52] iPhone14, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC6C00][00000946191A7800 52] iPhone14Plus, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC4800][00000946191AA000 52] iPhone14Pro, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC6800][00000946191AC800 52] iPhone14ProMax, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC6E00][0000094619192800 52] iPadPro105, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC2200][00000946191B0000 52] iPadPro129, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC0400][00000946191B5000 52] iPadPro97, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC7000][00000946191B7800 52] iPadPro2_129, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC6200][00000946191BA000 52] iPad5, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC7C00][00000946191BC800 52] iPad6, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC2000][00000946191A2800 52] iPad7, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC7800][00000946191D0000 52] iPad8, 
[2023.01.20-13.11.24:044][  0]LogDeviceProfileManager: 	[0000094618FC7E00][00000946191D5000 52] iPad9, 
